1 zimmer|1.5 zimmer|13 zimmer|2 zimmer|2.5 zimmer|20 zimmer|3 zimmer|3.5 zimmer|4 zimmer|4.5 zimmer|5 zimmer|5.5 zimmer|6 zimmer|6.5 zimmer|7 zimmer|address|description|page|price|type|weblink|address_short_1|address_short_2|price2|rooms|size|size_num
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Luchswiesenstrasse 132, 8051 Zürich|Schöne, helle 2-Zimmer-Wohnung mit Balkon|16|1650|2 Zimmer, 51m², CHF 1’650.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4000407061|Luchswiesenstrasse 132|8051 Zürich|CHF 1’650.– |2 Zimmer|51m²|51.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Albertstrasse 7, 8005 Zürich|Studio Apartment Junior Balcony|16|2585|23m², CHF 2’585.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/3002968343|Albertstrasse 7|8005 Zürich|CHF 2’585.– |1 Zimmer|23m²|23.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Rotachstrasse 33, 8003 Zurich|Studio Apartment Junior|16|2377|21m², CHF 2’377.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/3000390344|Rotachstrasse 33|8003 Zurich|CHF 2’377.– |1 Zimmer|21m²|21.0
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Wolframplatz 1, 8045 Zurich|2 Bedroom Apartment Junior|16|3934|2 Zimmer, 41m², CHF 3’934.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/3000389842|Wolframplatz 1|8045 Zurich|CHF 3’934.– |2 Zimmer|41m²|41.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Dennlerstr. 16, 8048 Zürich|Helle 2.5-Zimmerwohnung in einem familiären Quartier in Altstetten|16|1590|2.5 Zimmer, 63m², CHF 1’590.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4001022624|Dennlerstr. 16|8048 Zürich|CHF 1’590.– |2.5 Zimmer|63m²|63.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Margrit-Rainer-Strasse 16, 8050 Zürich|Attraktive Wohnung in Zürich-Oerlikon|16|2112|2.5 Zimmer, 84m², CHF 2’112.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4001021743|Margrit-Rainer-Strasse 16|8050 Zürich|CHF 2’112.– |2.5 Zimmer|84m²|84.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Margrit-Rainer-Strasse 16, 8050 Zürich|Attraktive Wohnung in Zürich-Oerlikon|16|2112|2.5 Zimmer, 84m², CHF 2’112.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=16/mieten/4001021336|Margrit-Rainer-Strasse 16|8050 Zürich|CHF 2’112.– |2.5 Zimmer|84m²|84.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Lessingstrasse 49, 8002 Zürich|Exklusives Wohnerlebnis, Natur & Stadtnah|17|2690|3 Zimmer, 60m², CHF 2’690.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001021032|Lessingstrasse 49|8002 Zürich|CHF 2’690.– |3 Zimmer|60m²|60.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Weidmannstrasse 11, 8046 Zürich|Grosszügige 4.5 Zimmerwohnung in Zürich-Affoltern|17|2960|4.5 Zimmer, CHF 2’960.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001020032|Weidmannstrasse 11|8046 Zürich|CHF 2’960.– |4.5 Zimmer||
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Georg-Kempf-Str. 9, 8046 Zürich|Die ideale Wohnung für junge Paare|17|1900|3.5 Zimmer, 70m², CHF 1’900.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001019662|Georg-Kempf-Str. 9|8046 Zürich|CHF 1’900.– |3.5 Zimmer|70m²|70.0
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Erlenstrasse 21, 8048 Zürich|Charmante 4 Zimmer-Wohnung in Altstetten|17|2145|4 Zimmer, 78m², CHF 2’145.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001018513|Erlenstrasse 21|8048 Zürich|CHF 2’145.– |4 Zimmer|78m²|78.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Kalkbreitestrasse 56, 8003 Zürich|Möbliertes Einzelzimmer mitten in Zürich Wiedikon|17|897|1 Zimmer, CHF 897.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001018250|Kalkbreitestrasse 56|8003 Zürich|CHF 897.– |1 Zimmer||
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Kalkbreitestrasse 56, 8003 Zürich|Möbliertes Einzelzimmer mitten in Zürich Wiedikon|17|897|1 Zimmer, CHF 897.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001018060|Kalkbreitestrasse 56|8003 Zürich|CHF 897.– |1 Zimmer||
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Ankerstrasse 110, 8004 Zürich|Sanierte Zimmer beim Helvetiaplatz zu vermieten!|17|880|1 Zimmer, CHF 880.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001015284|Ankerstrasse 110|8004 Zürich|CHF 880.– |1 Zimmer||
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Kreuzstr. 40, 8008 Zürich|Wohnen im pulsierenden Seefeld|17|3616|2.5 Zimmer, 69m², CHF 3’616.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001014020|Kreuzstr. 40|8008 Zürich|CHF 3’616.– |2.5 Zimmer|69m²|69.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Badenerstrasse 807, 8048 Zürich|Ruhiger Gartensitzplatz im urbanen Altstetten|17|1700|2.5 Zimmer, 72m², CHF 1’700.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001013662|Badenerstrasse 807|8048 Zürich|CHF 1’700.– |2.5 Zimmer|72m²|72.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Im Glockenacker 13, 8053 Zürich|Moderne 3.5 Zimmer-Attikawohnung im Kreis 7|17|4130|3.5 Zimmer, 90m², CHF 4’130.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001011722|Im Glockenacker 13|8053 Zürich|CHF 4’130.– |3.5 Zimmer|90m²|90.0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Sihlfeldstrasse 83, 8004 Zürich|Mittendrin im Lochergut|17|1950|1.5 Zimmer, CHF 1’950.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001010015|Sihlfeldstrasse 83|8004 Zürich|CHF 1’950.– |1.5 Zimmer||
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Hagenholzstrasse 70, 8050 Zürich|Ruhiges wohnen mitten im Geschehen|17|3180|3.5 Zimmer, 109m², CHF 3’180.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001003650|Hagenholzstrasse 70|8050 Zürich|CHF 3’180.– |3.5 Zimmer|109m²|109.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|8050 Zürich|Moderne 3.5-Zimmer-Maisonette-Wohnung in Zürich|17|3490|3.5 Zimmer, 107m², CHF 3’490.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001003174||8050 Zürich|CHF 3’490.– |3.5 Zimmer|107m²|107.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Schaffhauserstrasse 453, 8052 Zürich|2.5 Zimmer-Attikawohnung (Neubau)|17|2890|2.5 Zimmer, 51m², CHF 2’890.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4001002758|Schaffhauserstrasse 453|8052 Zürich|CHF 2’890.– |2.5 Zimmer|51m²|51.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Winzerhalde 109, 8049 Zürich|Wohnen direkt an der Limmat!|17|2535|2.5 Zimmer, 69m², CHF 2’535.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4000997583|Winzerhalde 109|8049 Zürich|CHF 2’535.– |2.5 Zimmer|69m²|69.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Probusweg 10, 8057 Zürich|Moderner Holzbau - Erstvermietung im Trendquartier Zürich-Oerlikon|17|3080|3.5 Zimmer, CHF 3’080.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4000996830|Probusweg 10|8057 Zürich|CHF 3’080.– |3.5 Zimmer||
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Gämsenstrasse 9, 8006 Zürich|Ihr perfektes Zuhause in Zürich|17|4440|4 Zimmer, 110m², CHF 4’440.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4000995189|Gämsenstrasse 9|8006 Zürich|CHF 4’440.– |4 Zimmer|110m²|110.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Zentralstrasse 53, 8003 Zürich|Tolle Singlewohnung an bester Lage!|17|1421|1 Zimmer, 19m², CHF 1’421.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4000992798|Zentralstrasse 53|8003 Zürich|CHF 1’421.– |1 Zimmer|19m²|19.0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Feldstrasse 46, 8004 Zürich|Singlewohnung an zentraler Lage!|17|1865|1.5 Zimmer, 28m², CHF 1’865.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4000991240|Feldstrasse 46|8004 Zürich|CHF 1’865.– |1.5 Zimmer|28m²|28.0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Wydäckerring 145, 8047 Zürich|Beheizter Hobbyraum Nähe Triemli|17|280|12m², CHF 280.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=17/mieten/4000990517|Wydäckerring 145|8047 Zürich|CHF 280.– ||12m²|12.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Schulhausstrasse 14, 8002 Zürich|Grosszügige Wohnung in parkähnlicher Umgebung zu vermieten|18|4286|2.5 Zimmer, 90m², CHF 4’286.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000990195|Schulhausstrasse 14|8002 Zürich|CHF 4’286.– |2.5 Zimmer|90m²|90.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Buckhauserstr. 19, 8048 Zurich|Moderne 2.5-Zimmer-Wohnung inmitten der Stadt zu vermieten|18|2600|2.5 Zimmer, 79m², CHF 2’600.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000988467|Buckhauserstr. 19|8048 Zurich|CHF 2’600.– |2.5 Zimmer|79m²|79.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Badenerstrasse 250, 8004 Zürich|Moderner Wohntraum verteilt auf 2 Etagen - KREIS 4|18|2900|2.5 Zimmer, 58m², CHF 2’900.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000986578|Badenerstrasse 250|8004 Zürich|CHF 2’900.– |2.5 Zimmer|58m²|58.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Letzigraben 167, 8047 Zürich|Top moderne Wohnung im Kreis 9, Zürich Albisrieden|18|2150|2.5 Zimmer, 42m², CHF 2’150.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000973304|Letzigraben 167|8047 Zürich|CHF 2’150.– |2.5 Zimmer|42m²|42.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Allenmoosstrasse 60, 8057 Zürich|"ERSTVERMIETUNG ""ALLENMOOS"""|18|3140|3.5 Zimmer, 78m², CHF 3’140.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000972765|Allenmoosstrasse 60|8057 Zürich|CHF 3’140.– |3.5 Zimmer|78m²|78.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Allenmoosstrasse 50, 8057 Zürich|"ERSTVERMIETUNG ""ALLENMOOS"""|18|3160|2.5 Zimmer, 73m², CHF 3’160.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000972759|Allenmoosstrasse 50|8057 Zürich|CHF 3’160.– |2.5 Zimmer|73m²|73.0
0|0|0|0|0|0|0|0|0|0|0|0|0|1|0|Germaniastrasse 38, 8006 Zürich|Attraktive 6.5-Zimmer-Maisonette-Wohnung mit Seesicht|18|6250|6.5 Zimmer, 225m², CHF 6’250.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000971414|Germaniastrasse 38|8006 Zürich|CHF 6’250.– |6.5 Zimmer|225m²|225.0
0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|8049 Zürich|Exklusive 5.5-Zimmer Maisonette-Wohnung an privilegierter Lage in Zürich Höngg|18|7600|5.5 Zimmer, 180m², CHF 7’600.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000968564||8049 Zürich|CHF 7’600.– |5.5 Zimmer|180m²|180.0
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|8032 Zürich|2-Zimmer-Wohnung mit Gartensitzplatz an ruhigster Lage|18|2790|2 Zimmer, 37m², CHF 2’790.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000968387||8032 Zürich|CHF 2’790.– |2 Zimmer|37m²|37.0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|8032 Zürich|Exklusive 7-Zimmer-Wohnung in Zürich mit Balkonen, Kamin und Tiefgarage|18|6500|7 Zimmer, 170m², CHF 6’500.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000967868||8032 Zürich|CHF 6’500.– |7 Zimmer|170m²|170.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Letzigraben 169, 8047 Zürich|Top moderne Wohnung im Kreis 9, Zürich Albisrieden|18|2920|3.5 Zimmer, 67m², CHF 2’920.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000967524|Letzigraben 169|8047 Zürich|CHF 2’920.– |3.5 Zimmer|67m²|67.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Grossackerstrasse 102, 8041 Zürich|Idylle pur|18|1758|2.5 Zimmer, CHF 1’758.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000963714|Grossackerstrasse 102|8041 Zürich|CHF 1’758.– |2.5 Zimmer||
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Luchswiesenstrasse 145, 8051 Zürich|grosszügiger Hobby- / Lagerraum gesucht|18|300| CHF 300.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000961086|Luchswiesenstrasse 145|8051 Zürich| CHF 300.– |||
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Universitätstrasse 84, 8006 Zürich|Geräumige 3.5-Zimmerwohnung Kreis 6|18|2690|3.5 Zimmer, 89m², CHF 2’690.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000955043|Universitätstrasse 84|8006 Zürich|CHF 2’690.– |3.5 Zimmer|89m²|89.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Luegislandstr. 56, 8051 Zürich|zentrale und schöne 3-Zimmerwohnung in Zürich|18|1850|3 Zimmer, 66m², CHF 1’850.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000948201|Luegislandstr. 56|8051 Zürich|CHF 1’850.– |3 Zimmer|66m²|66.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Luegislandstr. 56, 8051 Zürich|Schöne Singlewohnung in Zürich!|18|1280|1 Zimmer, 37m², CHF 1’280.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000948199|Luegislandstr. 56|8051 Zürich|CHF 1’280.– |1 Zimmer|37m²|37.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Hardturmstrasse 104, 8005 Zürich|Grosszügige Wohnung direkt an der Limmat|18|3190|4.5 Zimmer, 130m², CHF 3’190.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000947675|Hardturmstrasse 104|8005 Zürich|CHF 3’190.– |4.5 Zimmer|130m²|130.0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Riedhofstrasse 378, 8049 Zürich|1.5-Zimmerwohnung an sonniger Lage|18|1820|1.5 Zimmer, 52m², CHF 1’820.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000937117|Riedhofstrasse 378|8049 Zürich|CHF 1’820.– |1.5 Zimmer|52m²|52.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Freilagerstrasse 5-19, 8047 Zürich|Wohlfühloase: Erstbezug in eine moderne 3.5-Zimmerwohnung an Top-Lage|18|3190|3.5 Zimmer, 73m², CHF 3’190.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000932416|Freilagerstrasse 5-19|8047 Zürich|CHF 3’190.– |3.5 Zimmer|73m²|73.0
0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Badenerstrasse 250, 8004 Zürich|Kreis 4 - Möblierte Apartments in bester Lage|18|3100|2.5 Zimmer, 46m², CHF 3’100.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=18/mieten/4000930289|Badenerstrasse 250|8004 Zürich|CHF 3’100.– |2.5 Zimmer|46m²|46.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Georg-Kempf-Str. 10, 8046 Zürich|Ein Bijou mit beeindruckender Aussicht|19|3177|4.5 Zimmer, 117m², CHF 3’177.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/4000928620|Georg-Kempf-Str. 10|8046 Zürich|CHF 3’177.– |4.5 Zimmer|117m²|117.0
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Luchswiesenstrasse 156, 8051 Zürich|Frisch sanierte Wohnung / Nähe Glattzentrum|19|2890|4 Zimmer, 87m², CHF 2’890.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/4000864285|Luchswiesenstrasse 156|8051 Zürich|CHF 2’890.– |4 Zimmer|87m²|87.0
0|0|0|0|0|0|0|0|0|0|0|0|1|0|0|Leimbachstrasse 99, 8041 Zürich|Befristetes Einfamilienhaus zu vermieten|19|2500|6 Zimmer, 288m², CHF 2’500.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/4000858950|Leimbachstrasse 99|8041 Zürich|CHF 2’500.– |6 Zimmer|288m²|288.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Kilchbergsteig 2, 8038 Zürich|In nur 5min am Zürichsee! **Befristet**|19|2250|3 Zimmer, 68m², CHF 2’250.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/4000827593|Kilchbergsteig 2|8038 Zürich|CHF 2’250.– |3 Zimmer|68m²|68.0
0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Kilchbergsteig 2, 8038 Zürich|In nur 5min am Zürichsee! **Befristet**|19|2250|3 Zimmer, 68m², CHF 2’250.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/4000779497|Kilchbergsteig 2|8038 Zürich|CHF 2’250.– |3 Zimmer|68m²|68.0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Sihlfeldstrasse 83, 8004 Zürich|Mittendrin im Lochergut|19|1950|1.5 Zimmer, CHF 1’950.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/4000740502|Sihlfeldstrasse 83|8004 Zürich|CHF 1’950.– |1.5 Zimmer||
0|0|0|0|0|0|0|0|1|0|0|0|0|0|0|Weinbergstrasse 44, 8006 Zürich|Exklusive Attika-Wohnung mit Blick über Zürich|19|7990|4 Zimmer, 123m², CHF 7’990.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/4000713104|Weinbergstrasse 44|8006 Zürich|CHF 7’990.– |4 Zimmer|123m²|123.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Badenerstrasse 853, 8048 Zürich|Attraktive und grosszügige 3,5-Zimmer-Attika-Wohnung|19|3490|3.5 Zimmer, 105m², CHF 3’490.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/4000706750|Badenerstrasse 853|8048 Zürich|CHF 3’490.– |3.5 Zimmer|105m²|105.0
0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Birmensdorferstrasse 598, 8055 Zürich|"Wohnen ""Im Goldacher"""|19|3430|3.5 Zimmer, 95m², CHF 3’430.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/4000669027|Birmensdorferstrasse 598|8055 Zürich|CHF 3’430.– |3.5 Zimmer|95m²|95.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Russenweg 8, 8008 Zürich|Nachhaltiges und modernes Wohnen an bevorzugter Lage|19|5380|4.5 Zimmer, 130m², CHF 5’380.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/4000656581|Russenweg 8|8008 Zürich|CHF 5’380.– |4.5 Zimmer|130m²|130.0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|St.Jakobstrasse 57, 8004 Zürich|Lagerraum im Kreis 4 zu vermieten!|19|200| CHF 200.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/4000636052|St.Jakobstrasse 57|8004 Zürich| CHF 200.– |||
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Mühlebachstr. 26, 8008 Zürich|schöne 2 Zimmer-Wohnung an ruhiger Lage direkt im Zürich Seefeld|19|2408|2 Zimmer, 51m², CHF 2’408.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/4000563810|Mühlebachstr. 26|8008 Zürich|CHF 2’408.– |2 Zimmer|51m²|51.0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Viktoriastrasse 29, 8057 Zürich|City Pop - Your flexible solution for long and short stays!|19|1460|1.5 Zimmer, 23m², CHF 1’460.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/3003501443|Viktoriastrasse 29|8057 Zürich|CHF 1’460.– |1.5 Zimmer|23m²|23.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Brandschenkestrasse 10, 8001 Zürich|Studio Apartment Senior Balcony|19|3415|26m², CHF 3’415.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/3002969013|Brandschenkestrasse 10|8001 Zürich|CHF 3’415.– |1 Zimmer|26m²|26.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Albertstrasse 7, 8005 Zürich|Studio Apartment Senior|19|2793|28m², CHF 2’793.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/3002968342|Albertstrasse 7|8005 Zürich|CHF 2’793.– |1 Zimmer|28m²|28.0
0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Cramerstrasse 8-12, 8004 Zurich|2 Bedroom Apartment Junior Balcony|19|4246|48m², CHF 4’246.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/3002463195|Cramerstrasse 8-12|8004 Zurich|CHF 4’246.– |2 Zimmer|48m²|48.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Bellariastrasse 36, 8002 Zurich|1 Bedroom Apartment Junior Balcony|19|4142|30m², CHF 4’142.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/3002458789|Bellariastrasse 36|8002 Zurich|CHF 4’142.– |1 Zimmer|30m²|30.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Bellariastrasse 36, 8002 Zurich|1 Bedroom Apartment Junior Terrace|19|4142|30m², CHF 4’142.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/3002458787|Bellariastrasse 36|8002 Zurich|CHF 4’142.– |1 Zimmer|30m²|30.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Bellariastrasse 36, 8002 Zurich|Studio Apartment Junior Balcony|19|3104|31m², CHF 3’104.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/3002458785|Bellariastrasse 36|8002 Zurich|CHF 3’104.– |1 Zimmer|31m²|31.0
0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Wolframplatz 1, 8045 Zurich|Duplex Apartment Senior|19|5180|70m², CHF 5’180.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=19/mieten/3000390424|Wolframplatz 1|8045 Zurich|CHF 5’180.– ||70m²|70.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|8051 Zürich|Schöne 4.5-Zimmer-Neubauwohnung zentrumsnah in Zürich Schwamendingen|21|3060|4.5 Zimmer, 92m², CHF 3’060.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=21/mieten/4000968713||8051 Zürich|CHF 3’060.– |4.5 Zimmer|92m²|92.0
0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|8053 Zürich|Moderne 4.5 Zimmer-Wohnung in Zürich mit Stil und Charme!|21|7400|4.5 Zimmer, 170m², CHF 7’400.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=21/mieten/4000968685||8053 Zürich|CHF 7’400.– |4.5 Zimmer|170m²|170.0
0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|8038 Zürich|Moderne 1.5-Zimmer-Wohnung in Zürich|21|2210|1.5 Zimmer, 60m², CHF 2’210.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=21/mieten/4000968541||8038 Zürich|CHF 2’210.– |1.5 Zimmer|60m²|60.0
1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8057 Zürich|Modernes Loft an Top-Lage in Zürich|21|4350|1 Zimmer, 130m², CHF 4’350.– |https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=21/mieten/4000968365||8057 Zürich|CHF 4’350.– |1 Zimmer|130m²|130.0
