page|type|price|address_x|description|weblink|rooms|size|price2|1 zimmer|1.5 zimmer|13 zimmer|2 zimmer|2.5 zimmer|20 zimmer|3 zimmer|3.5 zimmer|4 zimmer|4.5 zimmer|5 zimmer|5.5 zimmer|6 zimmer|6.5 zimmer|7 zimmer|address_short_1|address_short_2|size_num|address_y|latitude|longitude|detail
24|1 Zimmer, 24m², CHF 1’940.– |1940|Stationstrasse 33, 8003 Zürich|Totalsanierte Wohnung im Herzen vom Wiedikon-Quartier!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=24/mieten/4000935934|1 Zimmer|24m²|CHF 1’940.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Stationstrasse 33|8003 Zürich|24.0|8002 Zürich|47.362300872802734|8.530669212341309|bluntschlisteig 1 8002 zuerich 261 zuerich ch zh
24|1.5 Zimmer, 29m², CHF 1’740.– |1740|Bachmattstrasse 39, 8048 Zürich|Perfekt für Singels!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=24/mieten/4000933106|1.5 Zimmer|29m²|CHF 1’740.– |0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Bachmattstrasse 39|8048 Zürich|29.0|8002 Zürich|47.3618278503418|8.526631355285645|waffenplatzstrasse 1 8002 zuerich 261 zuerich ch zh
24|3.5 Zimmer, 105m², CHF 2’050.– |2050|Stampfenbrunnenstr. 42, 8048 Zürich|befristetes Mietverhältnis 3.5-Zimmer-Attikawohnung bis 30.9.2024|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=24/mieten/4000932515|3.5 Zimmer|105m²|CHF 2’050.– |0|0|0|0|0|0|0|1|0|0|0|0|0|0|0|Stampfenbrunnenstr. 42|8048 Zürich|105.0|8002 Zürich|47.360355377197266|8.532285690307617|traubenstrasse 1 8002 zuerich 261 zuerich ch zh
24|3 Zimmer, 64m², CHF 3’270.– |3270|Stationstrasse 33, 8003 Zürich|Totalsanierte Wohnung im Herzen vom Wiedikon-Quartier!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=24/mieten/4000926661|3 Zimmer|64m²|CHF 3’270.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Stationstrasse 33|8003 Zürich|64.0|8002 Zürich|47.36404800415039|8.528010368347168|steinentischstrasse 1 8002 zuerich 261 zuerich ch zh
24|2.5 Zimmer, 60m², CHF 2’780.– |2780|8053 Zürich|EINZIGARTIG AM STADTRAND|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=24/mieten/4000920063|2.5 Zimmer|60m²|CHF 2’780.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||8053 Zürich|60.0|8002 Zürich|47.356197357177734|8.526772499084473|rieterplatz 1 8002 zuerich 261 zuerich ch zh
24|20 Zimmer, 1’750m², CHF 102’000.– |102000|8002 Zürich|For rent: SWISS BUSINESS CASTLE IN ZURICH|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=24/mieten/4000912332|20 Zimmer|1’750m²|CHF 102’000.– |0|0|0|0|0|1|0|0|0|0|0|0|0|0|0||8002 Zürich|1.0|8002 Zürich|47.36933517456055|8.534676551818848|schanzeneggstrasse 1 8002 zuerich 261 zuerich ch zh
24|2 Zimmer, 62m², CHF 2’790.– |2790|Mühlegasse 25, 8001 Zürich|Charmante Wohnung mitten in der Zürcher Altstadt|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=24/mieten/4000887618|2 Zimmer|62m²|CHF 2’790.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Mühlegasse 25|8001 Zürich|62.0|8002 Zürich|47.365482330322266|8.531282424926758|ulmbergstrasse 1 8002 zuerich 261 zuerich ch zh
24|4.5 Zimmer, CHF 7’350.– |7350|Albisstrasse 97, 8038 Zürich|Exklusive Attikawohnung mit grosser Terrasse und Seesicht|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=24/mieten/4000865767|4.5 Zimmer||CHF 7’350.– |0|0|0|0|0|0|0|0|0|1|0|0|0|0|0|Albisstrasse 97|8038 Zürich||8002 Zürich|47.365013122558594|8.530757904052734|gutenbergstrasse 1 8002 zuerich 261 zuerich ch zh
24|2.5 Zimmer, 52m², CHF 2’590.– |2590|Bachmattstrasse 39, 8048 Zürich|Moderne Wohnung an bester Lage zu vermieten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=24/mieten/4000862509|2.5 Zimmer|52m²|CHF 2’590.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Bachmattstrasse 39|8048 Zürich|52.0|8002 Zürich|47.363224029541016|8.526062965393066|klopstockstrasse 1 8002 zuerich 261 zuerich ch zh
24|7 Zimmer, 169m², CHF 8’740.– |8740|Hadlaubstrasse 56, 8006 Zürich|Über den Dächern von Zürich mit grossartiger Weitsicht!|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=24/mieten/4000857080|7 Zimmer|169m²|CHF 8’740.– |0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|Hadlaubstrasse 56|8006 Zürich|169.0|8002 Zürich|47.36601638793945|8.524934768676758|herterbruecke 1 8002 zuerich 261 zuerich ch zh
24|5.5 Zimmer, 183m², CHF 11’006.– |11006|Hohenbühlstr. 5, 8032 Zürich|Lust auf etwas Exklusives im Herzen von Zürich?|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=24/mieten/4000790253|5.5 Zimmer|183m²|CHF 11’006.– |0|0|0|0|0|0|0|0|0|0|0|1|0|0|0|Hohenbühlstr. 5|8032 Zürich|183.0|8002 Zürich|47.364768981933594|8.531177520751953|bederstrasse 1 8002 zuerich 261 zuerich ch zh
24|3 Zimmer, 70m², CHF 2’836.– |2836|Asylstrasse 88, 8032 Zürich|Wunderschöne 3-Zimmer-Wohnung im Kreis 7|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=24/mieten/4000700723|3 Zimmer|70m²|CHF 2’836.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Asylstrasse 88|8032 Zürich|70.0|8002 Zürich|47.363861083984375|8.534781455993652|genferstrasse 1 8002 zuerich 261 zuerich ch zh
24|20 Zimmer, 1’750m², CHF 102’000.– |102000|8002 Zürich|For Rent: SWISS BUSINESS CASTLE IN ZURICH|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=24/mieten/4000681665|20 Zimmer|1’750m²|CHF 102’000.– |0|0|0|0|0|1|0|0|0|0|0|0|0|0|0||8002 Zürich|1.0|8002 Zürich|47.364070892333984|8.52786922454834|steinentischstrasse 1a 8002 zuerich 261 zuerich ch zh
25|12m², CHF 2’066.– |2066|Albertstrasse 7, 8005 Zürich|Studio Apartment Mini|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/4000612324|1 Zimmer|12m²|CHF 2’066.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Albertstrasse 7|8005 Zürich|12.0|8002 Zürich|47.363216400146484|8.525934219360352|klopstockstrasse 1a 8002 zuerich 261 zuerich ch zh
25|25m², CHF 3’104.– |3104|Albertstrasse 7, 8005 Zürich|2 Bedroom Apartment Mini|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/4000612323|2 Zimmer|25m²|CHF 3’104.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Albertstrasse 7|8005 Zürich|25.0|8002 Zürich|47.3622932434082|8.535627365112305|mythenquai 1 8002 zuerich 261 zuerich ch zh
25|2.5 Zimmer, 59m², CHF 2’850.– |2850|Hönggerstrasse 24, 8037 Zürich|2.5 Zimmerwohnung|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/4000469435|2.5 Zimmer|59m²|CHF 2’850.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0|Hönggerstrasse 24|8037 Zürich|59.0|8002 Zürich|47.36430358886719|8.535305976867676|toedistrasse 1a 8002 zuerich 261 zuerich ch zh
25|1 Zimmer, CHF 1’250.– |1250|Kantstrasse 14, 8044 Zürich|Arbeiten in zentraler Stadtvilla am Zürichberg|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/4000288741|1 Zimmer||CHF 1’250.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Kantstrasse 14|8044 Zürich||8002 Zürich|47.366092681884766|8.525068283081055|herterbruecke 1a 8002 zuerich 261 zuerich ch zh
25|28m², CHF 3’415.– |3415|Zweierstrasse 24, 8004 Zurich|1 Bedroom Apartment Junior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/4000143154|1 Zimmer|28m²|CHF 3’415.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Zweierstrasse 24|8004 Zurich|28.0|8002 Zürich|47.3667106628418|8.53267765045166|freigutstrasse 1a 8002 zuerich 261 zuerich ch zh
25|18m², CHF 2’170.– |2170|Zweierstrasse 24, 8004 Zurich|Studio Apartment Mini|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/4000143153|1 Zimmer|18m²|CHF 2’170.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Zweierstrasse 24|8004 Zurich|18.0|8002 Zürich|47.363426208496094|8.534769058227539|general-wille-strasse 1 8002 zuerich 261 zuerich ch zh
25|22m², CHF 3’000.– |3000|Zweierstrasse 24, 8004 Zurich|Studio Apartment Junior Terrace|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/4000143151|1 Zimmer|22m²|CHF 3’000.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Zweierstrasse 24|8004 Zurich|22.0|8002 Zürich|47.36562728881836|8.538392066955566|claridenstrasse 1 8002 zuerich 261 zuerich ch zh
25|22m², CHF 3’208.– |3208|Zweierstrasse 24, 8004 Zurich|1 Bedroom Apartment Mini|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/4000142244|1 Zimmer|22m²|CHF 3’208.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Zweierstrasse 24|8004 Zurich|22.0|8002 Zürich|47.36622619628906|8.537848472595215|gotthardstrasse 1 8002 zuerich 261 zuerich ch zh
25|2 Zimmer, 40m², CHF 2’550.– |2550|Buckhauserstrasse 16, 8048 Zürich|Möblierte 2-Zimmerwohnungen in Zürich Altstetten|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/3003134988|2 Zimmer|40m²|CHF 2’550.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Buckhauserstrasse 16|8048 Zürich|40.0|8002 Zürich|47.365867614746094|8.531871795654297|seestrasse 2 8002 zuerich 261 zuerich ch zh
25|14m², CHF 2’273.– |2273|Brandschenkestrasse 10, 8001 Zürich|Studio Apartment Single Kitchenette|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/3002969016|1 Zimmer|14m²|CHF 2’273.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Brandschenkestrasse 10|8001 Zürich|14.0|8002 Zürich|47.366943359375|8.528063774108887|brandschenkesteig 2 8002 zuerich 261 zuerich ch zh
25|53m², CHF 3’623.– |3623|Binzmühlestr. 50, 8050 Zurich|1 Bedroom Apartment Senior Balcony|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/3002802307|1 Zimmer|53m²|CHF 3’623.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Binzmühlestr. 50|8050 Zurich|53.0|8002 Zürich|47.3573112487793|8.527704238891602|kurfirstensteig 2 8002 zuerich 261 zuerich ch zh
25|20m², CHF 2’481.– |2481|Waffenplatzstrasse 72, 8002 Zurich|Studio Apartment Junior Terrace|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/3002464237|1 Zimmer|20m²|CHF 2’481.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Waffenplatzstrasse 72|8002 Zurich|20.0|8002 Zürich|47.3656120300293|8.533560752868652|bodmerstrasse 2 8002 zuerich 261 zuerich ch zh
25|16m², CHF 2’170.– |2170|Cramerstrasse 8-12, 8004 Zurich|Studio Apartment Mini Balcony|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/3002463194|1 Zimmer|16m²|CHF 2’170.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Cramerstrasse 8-12|8004 Zurich|16.0|8002 Zürich|47.36400604248047|8.535189628601074|genferstrasse 2 8002 zuerich 261 zuerich ch zh
25|2 Zimmer, 37m², CHF 4’142.– |4142|Cramerstrasse 2-6, 8004 Zurich|2 Bedroom Apartment Junior Balcony|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/3002463192|2 Zimmer|37m²|CHF 4’142.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Cramerstrasse 2-6|8004 Zurich|37.0|8002 Zürich|47.36056137084961|8.532102584838867|traubenstrasse 2 8002 zuerich 261 zuerich ch zh
25|20m², CHF 2’689.– |2689|Cramerstrasse 2-6, 8004 Zurich|Studio Apartment Junior Balcony|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/3002463191|1 Zimmer|20m²|CHF 2’689.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Cramerstrasse 2-6|8004 Zurich|20.0|8002 Zürich|47.36089324951172|8.525444030761719|rieterstrasse 2 8002 zuerich 261 zuerich ch zh
25|38m², CHF 4’349.– |4349|Militärstrasse 24, 8004 Zurich|2 Bedroom Duplex Apartment|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/3002463190|2 Zimmer|38m²|CHF 4’349.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Militärstrasse 24|8004 Zurich|38.0|8002 Zürich|47.366844177246094|8.533121109008789|freigutstrasse 2 8002 zuerich 261 zuerich ch zh
25|26m², CHF 2’896.– |2896|Militärstrasse 24, 8004 Zurich|Studio Apartment Junior Terrace|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/3002463188|1 Zimmer|26m²|CHF 2’896.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Militärstrasse 24|8004 Zurich|26.0|8002 Zürich|47.362117767333984|8.535065650939941|mythenquai 2 8002 zuerich 261 zuerich ch zh
25|36m², CHF 3’104.– |3104|Binzmühlestr. 48, 8050 Zurich|2 Bedroom Apartment Junior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/3002458791|2 Zimmer|36m²|CHF 3’104.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Binzmühlestr. 48|8050 Zurich|36.0|8002 Zürich|47.36460876464844|8.534222602844238|spluegenstrasse 2 8002 zuerich 261 zuerich ch zh
25|3 Zimmer, 60m², CHF 3’415.– |3415|Binzmühlestr. 48, 8050 Zurich|3 Bedroom Apartment Junior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/3002458788|3 Zimmer|60m²|CHF 3’415.– |0|0|0|0|0|0|1|0|0|0|0|0|0|0|0|Binzmühlestr. 48|8050 Zurich|60.0|8002 Zürich|47.365299224853516|8.53133487701416|bederstrasse 2 8002 zuerich 261 zuerich ch zh
25|36m², CHF 4’349.– |4349|Gerechtigkeitsgasse 8, 8001 Zurich|1 Bedroom Apartment Senior Terrace|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=25/mieten/3002458786|1 Zimmer|36m²|CHF 4’349.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Gerechtigkeitsgasse 8|8001 Zurich|36.0|8002 Zürich|47.35255813598633|8.524262428283691|gfellstrasse 2 8002 zuerich 261 zuerich ch zh
26|22m², CHF 2’170.– |2170|Binzmühlestr. 46, 8050 Zurich|2 Bedroom Apartment Mini|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3002458213|2 Zimmer|22m²|CHF 2’170.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Binzmühlestr. 46|8050 Zurich|22.0|8002 Zürich|47.358455657958984|8.526678085327148|huegelstrasse 2a 8002 zuerich 261 zuerich ch zh
26|28m², CHF 2’689.– |2689|Freyastrasse 8, 8004 Zurich|Studio Apartment Junior Balcony|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3002458212|1 Zimmer|28m²|CHF 2’689.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Freyastrasse 8|8004 Zurich|28.0|8002 Zürich|47.361480712890625|8.534687042236328|marsstrasse 2 8002 zuerich 261 zuerich ch zh
26|33m², CHF 3’000.– |3000|Freyastrasse 8, 8004 Zurich|Studio Apartment Senior Balcony|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3002458211|1 Zimmer|33m²|CHF 3’000.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Freyastrasse 8|8004 Zurich|33.0|8002 Zürich|47.36518096923828|8.537712097167969|beethovenstrasse 2 8002 zuerich 261 zuerich ch zh
26|24m², CHF 3’000.– |3000|Rotachstrasse 33, 8003 Zurich|Studio Apartment Senior Balcony|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3002458210|1 Zimmer|24m²|CHF 3’000.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Rotachstrasse 33|8003 Zurich|24.0|8002 Zürich|47.363521575927734|8.534818649291992|general-wille-strasse 2 8002 zuerich 261 zuerich ch zh
26|23m², CHF 2’585.– |2585|Binzmühlestr. 46, 8050 Zurich|Studio Apartment Junior Balcony|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3002458209|1 Zimmer|23m²|CHF 2’585.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Binzmühlestr. 46|8050 Zurich|23.0|8002 Zürich|47.3651237487793|8.537248611450195|beethovenstrasse 3 8002 zuerich 261 zuerich ch zh
26|2 Zimmer, 86m², CHF 6’332.– |6332|Bellariastrasse 36, 8002 Zurich|2 Bedroom Apartment Senior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3000390435|2 Zimmer|86m²|CHF 6’332.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Bellariastrasse 36|8002 Zurich|86.0|8002 Zürich|47.3653564453125|8.533515930175781|bodmerstrasse 3 8002 zuerich 261 zuerich ch zh
26|33m², CHF 2’896.– |2896|Freyastrasse 8, 8004 Zurich|Studio Apartment Senior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3000390431|1 Zimmer|33m²|CHF 2’896.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Freyastrasse 8|8004 Zurich|33.0|8002 Zürich|47.356719970703125|8.52820873260498|kurfirstenstrasse 3 8002 zuerich 261 zuerich ch zh
26|30m², CHF 3’830.– |3830|Militärstrasse 24, 8004 Zurich|1 Bedroom Apartment Junior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3000390430|1 Zimmer|30m²|CHF 3’830.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Militärstrasse 24|8004 Zurich|30.0|8002 Zürich|47.365421295166016|8.532084465026855|seestrasse 3 8002 zuerich 261 zuerich ch zh
26|36m², CHF 4’246.– |4246|Militärstrasse 24, 8004 Zurich|Duplex Apartment Junior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3000390429||36m²|CHF 4’246.– |0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Militärstrasse 24|8004 Zurich|36.0|8002 Zürich|47.35933303833008|8.530896186828613|gablerstrasse 3 8002 zuerich 261 zuerich ch zh
26|31m², CHF 3’104.– |3104|Bellariastrasse 36, 8002 Zurich|Studio Apartment Junior Terrace|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3000390349|1 Zimmer|31m²|CHF 3’104.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Bellariastrasse 36|8002 Zurich|31.0|8002 Zürich|47.35333251953125|8.526755332946777|effingerstrasse 3 8002 zuerich 261 zuerich ch zh
26|41m², CHF 4’453.– |4453|Militärstrasse 24, 8004 Zurich|1 Bedroom Apartment Senior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3000390347|1 Zimmer|41m²|CHF 4’453.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Militärstrasse 24|8004 Zurich|41.0|8002 Zürich|47.360862731933594|8.528315544128418|katharinenweg 3 8002 zuerich 261 zuerich ch zh
26|28m², CHF 2’585.– |2585|Freyastrasse 8, 8004 Zurich|Studio Apartment Junior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3000390343|1 Zimmer|28m²|CHF 2’585.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Freyastrasse 8|8004 Zurich|28.0|8002 Zürich|47.36497497558594|8.537369728088379|beethovenstrasse 1 8002 zuerich 261 zuerich ch zh
26|24m², CHF 2’793.– |2793|Militärstrasse 24, 8004 Zurich|Studio Apartment Junior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3000390342|1 Zimmer|24m²|CHF 2’793.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Militärstrasse 24|8004 Zurich|24.0|8002 Zürich|47.35676193237305|8.528594970703125|kurfirstenstrasse 1 8002 zuerich 261 zuerich ch zh
26|15m², CHF 2’170.– |2170|Militärstrasse 24, 8004 Zurich|Studio Apartment Mini|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3000390341|1 Zimmer|15m²|CHF 2’170.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Militärstrasse 24|8004 Zurich|15.0|8002 Zürich|47.364410400390625|8.53575611114502|toedistrasse 1 8002 zuerich 261 zuerich ch zh
26|43m², CHF 4’246.– |4246|Militärstrasse 24, 8004 Zurich|2 Bedroom Apartment Junior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3000390337|2 Zimmer|43m²|CHF 4’246.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Militärstrasse 24|8004 Zurich|43.0|8002 Zürich|47.36357879638672|8.534124374389648|jenatschstrasse 1 8002 zuerich 261 zuerich ch zh
26|22m², CHF 1’962.– |1962|Binzmühlestr. 50, 8050 Zurich|Studio Apartment Mini|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3000390334|1 Zimmer|22m²|CHF 1’962.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Binzmühlestr. 50|8050 Zurich|22.0|8002 Zürich|47.36451721191406|8.532172203063965|tessinerplatz 1 8002 zuerich 261 zuerich ch zh
26|14m², CHF 2’066.– |2066|Cramerstrasse 8-12, 8004 Zurich|Studio Apartment Mini|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3000385097|1 Zimmer|14m²|CHF 2’066.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Cramerstrasse 8-12|8004 Zurich|14.0|8002 Zürich|47.361061096191406|8.532576560974121|schulhausstrasse 1 8002 zuerich 261 zuerich ch zh
26|25m², CHF 3’000.– |3000|Cramerstrasse 8-12, 8004 Zurich|1 Bedroom Apartment Junior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3000385095|1 Zimmer|25m²|CHF 3’000.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Cramerstrasse 8-12|8004 Zurich|25.0|8002 Zürich|47.362300872802734|8.530669212341309|bluntschlisteig 1 8002 zuerich 261 zuerich ch zh
26|28m², CHF 3’208.– |3208|Cramerstrasse 2-6, 8004 Zurich|Studio Apartment Senior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3000385090|1 Zimmer|28m²|CHF 3’208.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Cramerstrasse 2-6|8004 Zurich|28.0|8002 Zürich|47.3618278503418|8.526631355285645|waffenplatzstrasse 1 8002 zuerich 261 zuerich ch zh
26|2 Zimmer, 46m², CHF 4’246.– |4246|Cramerstrasse 2-6, 8004 Zurich|2 Bedroom Apartment Junior|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=26/mieten/3000384305|2 Zimmer|46m²|CHF 4’246.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Cramerstrasse 2-6|8004 Zurich|46.0|8002 Zürich|47.360355377197266|8.532285690307617|traubenstrasse 1 8002 zuerich 261 zuerich ch zh
28|2.5 Zimmer, CHF 2’700.– |2700|8046 Zürich|NEUBAU, ZENTRAL UND IM GRÜNEN|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=28/mieten/4001016103|2.5 Zimmer||CHF 2’700.– |0|0|0|0|1|0|0|0|0|0|0|0|0|0|0||8046 Zürich||8002 Zürich|47.36404800415039|8.528010368347168|steinentischstrasse 1 8002 zuerich 261 zuerich ch zh
28|2 Zimmer, CHF 1’510.– |1510|Jungholzstrasse 33, 8050 Zürich|"""Stadtwohnung an ruhiger Wohnlage - Jungholzstrasse 33, 8050 Zürich"""|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=28/mieten/4001015801|2 Zimmer||CHF 1’510.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Jungholzstrasse 33|8050 Zürich||8002 Zürich|47.356197357177734|8.526772499084473|rieterplatz 1 8002 zuerich 261 zuerich ch zh
28|1 Zimmer, 34m², CHF 2’030.– |2030|Werdstrasse 104, 8004 Zürich|Grosszügige Einzimmerwohnung in Wiedikon - Frisch Renoviert|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=28/mieten/4001011912|1 Zimmer|34m²|CHF 2’030.– |1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|Werdstrasse 104|8004 Zürich|34.0|8002 Zürich|47.36933517456055|8.534676551818848|schanzeneggstrasse 1 8002 zuerich 261 zuerich ch zh
28|2 Zimmer, 29m², CHF 1’990.– |1990|Hildastrasse 1, 8004 Zürich|Urbanes Wohnen im Kreis 4|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=28/mieten/4001009373|2 Zimmer|29m²|CHF 1’990.– |0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|Hildastrasse 1|8004 Zürich|29.0|8002 Zürich|47.365482330322266|8.531282424926758|ulmbergstrasse 1 8002 zuerich 261 zuerich ch zh
28|1.5 Zimmer, 33m², CHF 1’590.– |1590|Glatttalstrasse 163, 8052 Zürich|Wohnen in Zürich-Seebach|https://www.immoscout24.ch/de/immobilien/mieten/plz-8000-zuerich?pn=28/mieten/4001009372|1.5 Zimmer|33m²|CHF 1’590.– |0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|Glatttalstrasse 163|8052 Zürich|33.0|8002 Zürich|47.365013122558594|8.530757904052734|gutenbergstrasse 1 8002 zuerich 261 zuerich ch zh
